"first_name","last_name","gender","age","length_service","absent_hours","distribution_centers_id","entry_age"
"Bow","Jessica","F","40.667873","2.8312728","95.40342",3,"37.8366"
"McKenzie","Javier","M","48.08831","6.8800845","74.93422",7,"41.208225"
"Peres","Sarah","F","24.305159","2.7869406","0",3,"21.518219"
"Serra","Ronald","M","34.135487","0.66539484","0",1,"33.470093"
"Swader","Paula","F","37.46805","3.9027438","28.16584",5,"33.565304"
"Branton","Neil","M","44.26955","6.457251","68.0399",4,"37.812298"
"Jones","Lane","F","43.2624","5.9434576","77.1306",3,"37.318943"
"Nowicki","Patricia","F","49.706493","2.2290256","111.02062",1,"47.477467"
"Chapman","Lena","F","37.820816","3.9249458","18.262043",4,"33.89587"
"Clark","Charles","M","59.147976","3.061329","130.01482",8,"56.086647"
"Ronquillo","Miguel","M","25.827585","5.535211","0",2,"20.292374"
"Wright","Mabel","F","39.055088","3.0270553","27.765944",7,"36.028034"
"Alexander","Ronald","M","44.148426","5.186419","10.89099",7,"38.962006"
"Bowden","Zenia","F","36.008823","4.945349","32.79667",9,"31.063475"
"McDaniel","Susan","F","45.659904","2.8597553","54.12566",2,"42.800148"
"Burton","Edward","M","53.37398","7.6391892","118.62239",4,"45.73479"
"Story","Dolly","F","27.170227","5.9588475","0",10,"21.21138"
"Sellers","Alice","F","42.062244","6.0475817","54.634453",6,"36.014664"
"Cates","Hae","F","55.801598","4.5831776","94.289894",9,"51.218422"
"Buttram","Antonio","M","52.09893","6.723827","145.91653",8,"45.375103"
"Peabody","George","M","64.12288","4.256153","114.66531",2,"59.866726"
"Morissette","Mary","F","36.44338","4.317134","57.08091",10,"32.126244"
"Hess","Mary","F","53.075993","3.8559515","126.37601",8,"49.22004"
"Fong","Lucy","F","36.565304","6.073245","15.910309",6,"30.492058"
"Wilson","Sandra","F","36.7473","5.356671","16.459131",9,"31.390629"
"Duggan","Evelyn","F","57.624268","6.4528747","198.23744",1,"51.171394"
"Hartley","Jesus","M","61.31244","3.2734244","160.75894",9,"58.039013"
"Lown","Tarsha","F","30.696917","4.9779363","14.471439",4,"25.71898"
"Robinson","Guillermo","M","35.23741","2.7871432","18.71245",10,"32.450268"
"Phillips","Randy","M","41.057426","6.24988","12.587603",3,"34.80755"
"King","Teresa","F","53.480408","2.8216898","104.641426",10,"50.65872"
"Bonneau","Archie","M","77.2381","7.5178123","164.88235",9,"69.72028"
"Snow","Sharon","F","19.816692","5.2256975","0",10,"14.590995"
"Dunn","Ralph","M","35.470387","4.950302","26.23824",7,"30.520084"
"Martinez","Micheal","M","35.762974","2.7358742","13.843512",5,"33.0271"
"Rodriguez","Michael","M","48.753983","4.2621727","76.394745",1,"44.49181"
"Payton","Martha","F","30.080439","2.88731","28.410952",10,"27.193129"
"Walker","Louis","M","51.670837","3.8908808","66.20535",1,"47.779957"
"Rodriguez","Marion","F","37.11003","4.2896986","0",2,"32.82033"
"Lemire","Jessica","F","42.35774","1.928344","52.458576",10,"40.429394"
"Patrick","Jack","M","44.41962","3.9005177","59.05562",9,"40.519104"
"Stoneking","Mary","F","38.769135","3.190964","54.345146",1,"35.57817"
"Erwin","Mary","F","36.2204","6.266089","23.554094",2,"29.954313"
"Herrington","Barbara","F","46.673294","5.329563","101.837036",1,"41.34373"
"Simpkins","Charles","M","20.877037","2.9660811","0",10,"17.910955"
"Clark","Josephine","F","34.99574","3.8442526","55.52497",9,"31.151485"
"Best","Randall","M","42.867073","4.568959","36.985817",9,"38.298115"
"Ross","Jennifer","F","41.05973","3.088952","10.711646",6,"37.97078"
"Weaver","Heidi","F","51.5252","2.8107674","112.93145",6,"48.71443"
"Fanning","Terri","F","36.05693","5.420333","27.707926",2,"30.636597"
"Smith","Willard","M","38.549873","5.5278335","34.967266",4,"33.02204"
"Davis","James","M","49.62863","3.8697243","118.92474",5,"45.758907"
"Harris","Steven","M","34.17853","3.4239984","6.2029138",10,"30.754534"
"Woods","Margaret","F","28.67273","4.7642374","0",7,"23.908493"
"Stokes","John","M","57.81341","3.4174395","96.691025",10,"54.395973"
"Boyd","Ellen","F","39.82937","3.8874707","63.71729",4,"35.9419"
"Winner","Bradley","M","45.429737","5.4478517","59.875957",3,"39.981884"
"Johnson","Mary","F","41.82869","1.402085","35.66839",1,"40.426605"
"Tirado","Charles","M","48.752476","3.3709803","166.55627",8,"45.381496"
"Belcher","Philip","M","47.611862","4.019942","74.38963",7,"43.59192"
"Carrington","Sherman","M","31.463812","5.880056","0",8,"25.583755"
"Beard","Gregory","M","31.561424","4.772881","0",2,"26.788544"
"Jordan","Jennie","F","43.78331","3.9955666","65.23841",5,"39.787743"
"Wester","Joseph","M","54.772736","6.080503","80.9354",2,"48.692234"
"Copeland","Theresia","F","24.453636","4.101158","0",6,"20.352478"
"Volk","Amanda","F","39.06599","5.247501","84.85247",1,"33.81849"
"Campbell","James","M","49.95071","1.7966114","118.31629",4,"48.1541"
"Clark","Joel","M","60.6125","4.562064","140.27419",8,"56.050434"
"Deen","April","F","51.953876","6.652116","106.01193",10,"45.30176"
"Arroyo","Morton","M","28.71025","4.2646513","0",5,"24.445599"
"Spencer","James","M","29.420141","3.3813472","18.077864",9,"26.038794"
"Carter","Tracy","F","45.355175","1","117.432884",7,"44.355175"
"Shepard","Shawn","M","52.741013","3.6800158","68.44955",3,"49.060997"
"Carter","Hank","M","59.279488","3.2199543","115.046326",6,"56.059532"
"Lowery","Audrey","F","34.70039","7.039138","14.570294",1,"27.661251"
"Poole","Carl","M","42.871235","0.34818193","43.830578",1,"42.523052"
"Lane","Edward","M","34.512962","4.0298448","60.729214",9,"30.483118"
"Grover","Hannelore","F","46.7394","7.64314","74.953354",6,"39.09626"
"McGee","Matthew","M","30.963303","7.025008","17.523745",2,"23.938293"
"Graves","John","M","32.748177","3.2322683","14.27059",2,"29.515907"
"Coleman","Edna","F","34.558483","4.010761","57.173145",5,"30.547722"
"Cook","Jeffrey","M","31.794794","4.612018","8.149918",9,"27.182775"
"Dixon","Joan","F","26.666689","5.463359","0",10,"21.203331"
"Spears","Robert","M","60.393654","4.440062","150.86244",2,"55.95359"
"Wingfield","John","M","32.939476","4.942598","0",9,"27.996878"
"Leach","John","M","38.874752","4.6665516","21.951466",9,"34.2082"
"Franzen","Kelly","F","56.02535","6.216085","103.30902",9,"49.809265"
"Miller","Helen","F","25.45974","2.8963494","0",1,"22.56339"
"Best","Carolyn","F","37.71848","3.8726377","66.87479",9,"33.84584"
"Parker","Nancy","F","33.015007","7.341217","14.554052",9,"25.67379"
"Robinson","Miranda","F","61.351917","1.2837143","159.21184",7,"60.068203"
"Rubio","Robert","M","46.056637","4.86229","94.50851",2,"41.194347"
"Moore","Jeremy","M","43.812305","2.5876906","70.992836",6,"41.224613"
"Parker","Heather","F","36.70922","3.1833675","23.997509",10,"33.525852"
"Britton","Andrea","F","25.08617","2.56841","0",5,"22.517761"
"Ward","Kevin","M","49.424442","2.5315125","98.066925",9,"46.89293"
"Christensen","Annie","F","49.590187","4.571825","79.36187",1,"45.018364"
"Pitts","Maggie","F","34.622696","2.9966962","43.600452",1,"31.626"
"Keeton","Thomas","M","36.51846","3.6859212","48.236378",4,"32.83254"
"Young","Annie","F","33.406345","4.3664813","1.2203015",6,"29.039864"
"Edmond","Andrea","F","35.184635","4.7290635","36.09312",7,"30.455572"
"McMichael","Terence","M","36.31148","3.5826051","86.02232",4,"32.728878"
"Bannister","Christopher","M","41.362877","3.7340286","65.31247",9,"37.62885"
"Gann","Linda","F","50.034122","5.413361","130.4038",2,"44.62076"
"Beck","Leslie","F","41.15295","4.060434","65.97729",5,"37.092518"
"Barr","Karen","F","48.951897","4.890726","68.67047",10,"44.061172"
"Adams","Santos","F","39.947117","5.587495","32.812576",5,"34.359623"
"Crosby","Julie","F","66.39084","5.079681","187.5729",2,"61.311157"
"Lopez","Norman","M","54.43655","5.638243","133.25237",1,"48.798306"
"Pannell","Joseph","M","47.59022","3.0854743","97.392",1,"44.504745"
"Quintana","Christopher","M","42.514267","3.7077608","34.42924",7,"38.806507"
"Williams","Tina","F","49.025425","3.1890135","73.08539",9,"45.83641"
"Carner","Angela","F","42.222057","6.454586","72.50185",9,"35.76747"
"Turpin","Charles","M","56.71468","5.22243","123.87621",5,"51.49225"
"Cuddy","John","M","49.390396","3.041031","63.93168",8,"46.349365"
"Warwick","Richard","M","39.671","3.5380406","65.86312",8,"36.13296"
"Hawkins","Robert","M","23.462137","3.7930844","0",9,"19.669052"
"Scofield","Gerald","M","17.933058","4.893333","0",8,"13.039724"
"Reed","Lori","F","36.716812","5.8734856","45.98663",4,"30.843327"
"Kollman","Chelsea","F","48.348595","5.387759","118.44639",2,"42.960835"
"Shank","William","M","11.539555","3.1386046","0",6,"8.4009495"
"Montgomery","Jeannette","F","25.242634","6.1530614","0",9,"19.089573"
"Kesterson","Kelly","F","34.65154","6.36178","40.69237",1,"28.289759"
"Fallin","William","M","33.362556","1.4317032","0",6,"31.930853"
"Snyder","Lucille","F","43.16407","4.6176705","51.596443",4,"38.5464"
"Garcia","Leonila","F","42.52625","4.01932","53.027985",2,"38.506927"
"Vincent","Max","M","47.242508","4.7993298","77.172585",1,"42.443176"
"Graves","Lucy","F","54.816704","4.529985","151.70654",3,"50.28672"
"Helzer","Darnell","M","38.784565","3.70761","57.80593",6,"35.076954"
"Fleeman","Peter","M","63.56978","3.1839836","179.33842",9,"60.385796"
"Fry","Aubrey","M","54.261616","6.977216","89.714134",2,"47.2844"
"Thompson","James","M","30.300045","4.8390636","5.7955904",8,"25.460981"
"Miller","Robert","M","36.58498","3.8434277","0",8,"32.741554"
"Kenny","Ronald","M","37.66129","4.1457357","21.009792",9,"33.515553"
"Mielke","John","M","34.907043","4.8009696","0",6,"30.106073"
"Jolly","Antonio","M","39.853016","6.5658092","52.433407",4,"33.28721"
"Burton","Lisa","F","44.460155","6.0274577","63.03585",5,"38.432697"
"Taylor","Aimee","F","56.550583","4.393344","113.57054",5,"52.157238"
"Crum","Alejandrina","F","33.493446","2.8795383","48.07004",3,"30.613909"
"Watkins","Diane","F","51.209923","4.629752","137.96483",3,"46.58017"
"Wesley","Roseann","F","56.63005","3.4549701","171.7822",5,"53.17508"
"Favors","Michelle","F","44.904907","7.1054277","119.01083",10,"37.79948"
"Graham","Justin","M","43.451553","2.9461534","73.71719",2,"40.5054"
"Johnson","Carrol","F","66.43637","2.0394628","174.31572",5,"64.39691"
"Foster","Timothy","M","27.506594","3.5714319","0",5,"23.935162"
"Nicklas","Penny","F","43.18636","6.209886","26.879295",7,"36.976475"
"Crosby","Margaret","F","37.86732","3.654501","14.527878",4,"34.212822"
"Doiron","Penny","F","48.694565","2.73813","78.17146",1,"45.956436"
"Selvidge","Rebecca","F","58.62456","5.157857","129.28737",1,"53.466705"
"Pimentel","Brian","M","43.55932","4.794258","110.45107",7,"38.76506"
"Sartor","Norma","F","50.326817","4.9783874","101.00358",9,"45.34843"
"Starbuck","James","M","36.541203","4.773066","26.820723",3,"31.768137"
"Lambert","Elbert","M","44.560635","3.252217","53.445084",8,"41.30842"
"Spikes","Ida","F","47.18626","2.8960378","114.68959",8,"44.290222"
"Just","Theresa","F","37.170193","5.840148","21.837084",3,"31.330044"
"Knisley","Richard","M","43.3855","3.953859","95.12144",5,"39.431644"
"Murphy","Anita","F","30.312243","3.6870203","13.495558",8,"26.625221"
"Moore","Rita","F","35.50993","3.782558","46.363827",6,"31.727371"
"Ford","Gary","M","44.14976","5.022509","62.575764",4,"39.12725"
"Jones","Ronald","M","23.540207","5.5783777","0",8,"17.96183"
"Rhodes","Lillian","F","40.47541","5.069383","64.2483",1,"35.40603"
"Pappas","James","M","49.310863","3.9357736","97.78829",3,"45.37509"
"Nutt","Thomas","M","42.47706","2.5221806","43.97237",4,"39.95488"
"Swank","Jason","M","46.200428","5.530648","108.857414",2,"40.66978"
"Knight","Edith","F","52.13784","4.6378446","134.19232",8,"47.499996"
"McKillip","Esteban","M","58.529243","5.190887","152.24008",4,"53.338356"
"Blanding","Donna","F","43.803204","1.2627401","119.230965",4,"42.540462"
"Gay","Thomas","M","36.15691","0.9652066","0",10,"35.191704"
"Ferguson","Terrance","M","43.929897","4.014961","31.559109",7,"39.914936"
"Rhodes","Joshua","M","46.78814","1.9432545","37.929977",8,"44.844887"
"Harris","Marvin","M","52.918545","4.667361","82.20896",7,"48.251183"
"Kee","Jessica","F","45.64511","5.0167427","69.21829",4,"40.62837"
"Martin","Anita","F","48.55499","2.8792326","116.83147",7,"45.675755"
"Bailey","Colleen","F","37.349865","5.9015546","12.67738",3,"31.44831"
"Barrett","Henry","M","53.907425","4.7730145","72.98348",6,"49.13441"
"Johnson","Connie","F","44.39334","5.6478305","28.517044",9,"38.74551"
"Cantero","Gene","M","29.595427","7.669507","0",2,"21.925919"
"Howard","Neva","F","40.96462","5.453013","34.583275",8,"35.511604"
"Souder","Jorge","M","45.0844","5.809323","55.026283",10,"39.275078"
"Bingham","Courtney","F","33.51373","6.0263553","75.98844",3,"27.487373"
"Marshall","Alysia","F","52.32752","4.0984144","144.88078",4,"48.229103"
"Gibson","Virginia","F","41.51725","6.5003037","63.711582",4,"35.016945"
"Ross","Mary","F","46.429417","2.5763323","90.36326",1,"43.853085"
"Taylor","Benjamin","M","46.526653","3.4663253","52.28905",3,"43.06033"
"Marguez","Quyen","F","36.753357","5.1681514","38.488182",6,"31.585205"
"Fleury","Susanna","F","72.0759","2.708078","215.69499",1,"69.36782"
"Waddell","Denise","F","29.989092","7.1107426","18.068645",5,"22.87835"
"McAlpin","Eric","M","34.258778","6.6145377","12.850558",1,"27.64424"
"Byfield","John","M","51.311058","5.5087175","97.28755",10,"45.80234"
"Wagner","Jaime","F","45.79302","5.3559895","80.19575",1,"40.437027"
"Frink","Paula","F","66.11819","3.4043593","187.96223",7,"62.71383"
"McDowell","Anna","F","36.110863","7.1871266","12.927356",5,"28.923737"
"Koster","Anne","F","59.990593","2.9973469","203.10402",4,"56.993248"
"Houseman","Jack","M","47.52056","2.9434142","53.05071",5,"44.57715"
"Weaver","Blair","F","56.80623","4.8240266","140.18135",7,"51.9822"
"Burdette","Jessica","F","43.80087","3.9335985","91.41173",2,"39.86727"
"Ring","Lorenzo","M","40.06251","4.9171567","22.115652",5,"35.145355"
"Jenkins","Lorraine","F","45.469646","5.0527","61.97985",5,"40.416946"
"Sweeney","Christine","F","47.066116","4.503905","80.246",3,"42.56221"
"Delagarza","Debbie","F","39.33734","4.180477","37.03905",7,"35.156864"
"Minjares","Kimberly","F","46.806404","4.9833183","82.17945",3,"41.823086"
"Nicholson","John","M","35.950966","5.415702","0",7,"30.535263"
"Caldwell","Jacob","M","39.766502","4.597172","47.875896",2,"35.16933"
"Sharp","Melissa","F","52.27226","2.6274006","152.46129",9,"49.64486"
"Peart","Jodie","F","28.021223","6.621952","0",3,"21.399271"
"Ruiz","Linda","F","40.348305","3.2716756","42.156906",4,"37.07663"
"Doe","Elliot","M","34.996597","3.737117","28.786303",10,"31.25948"
"Carbaugh","James","M","53.587856","4.930067","125.917595",8,"48.65779"
"Thurston","Toby","M","35.885952","4.75935","0",7,"31.126602"
"Duncan","Janene","F","51.416332","5.7332215","91.75775",2,"45.68311"
"Olson","Willie","M","44.200413","5.4148893","56.283386",9,"38.785522"
"Lingerfelt","Luz","F","31.050686","4.7763863","7.571481",2,"26.2743"
"Stewart","Jordan","M","39.495754","2.7343757","0",3,"36.76138"
"Gomez","Edward","M","35.943817","2.5407274","40.204266",10,"33.40309"
"Roderick","Rose","F","43.82633","1.5254972","68.28538",10,"42.30083"
"Aldrich","Clyde","M","39.12762","5.0587764","29.095121",5,"34.068844"
"Bannister","Juanita","F","45.317352","5.230114","92.54308",1,"40.08724"
"Hornbuckle","John","M","50.105186","4.5540485","100.08341",5,"45.55114"
"Woods","Richard","M","56.92883","3.998302","69.78133",10,"52.930527"
"Innes","Ralph","M","47.722916","6.572456","105.49188",2,"41.15046"
"Johnson","Cynthia","F","55.159348","8.002223","109.639084",4,"47.157124"
"McDermott","Paul","M","34.9858","2.3570406","48.812912",8,"32.62876"
"Williamson","Justin","M","37.373875","3.7000318","51.649914",8,"33.673843"
"Frost","Tommy","M","32.088512","3.9924643","0",4,"28.096048"
"Goodnight","Mae","F","41.71679","3.4659903","82.7486",8,"38.250797"
"Harty","John","M","58.440838","6.883305","144.6673",8,"51.557533"
"Pinson","Robin","F","35.73211","5.5258226","18.653877",3,"30.206287"
"Machado","Mildred","F","26.559513","4.7519603","0",10,"21.807552"
"Pablo","Grace","F","33.30026","2.6181388","19.453787",10,"30.68212"
"Williams","William","M","48.297153","5.2887125","74.95603",6,"43.008442"
"Bell","Roselyn","F","32.318005","4.592916","29.679773",7,"27.725088"
"Fulton","Mary","F","17.297466","1.7244351","0",1,"15.573031"
"Daye","Brian","M","34.35213","5.971104","65.40754",8,"28.381027"
"Hooper","David","M","30.951777","5.095072","10.156428",9,"25.856705"
"Siller","James","M","46.127853","3.4888816","75.60697",3,"42.638973"
"Murrell","Catherine","F","45.165257","3.0134614","90.15413",10,"42.151794"
"Nagle","George","M","46.988705","6.5823903","99.94199",3,"40.406315"
"Yang","Gilbert","M","41.713722","6.2098837","31.893766",2,"35.503838"
"Orellana","Robert","M","53.94831","6.2229123","112.11433",1,"47.7254"
"Brier","Fred","M","43.588184","4.073698","11.887166",8,"39.51449"
"Gonzalez","Carol","F","58.07186","3.831858","148.55777",10,"54.24"
"Freeman","Margarita","F","37.673946","2.3733382","63.688133",4,"35.30061"
"Cronin","Michelle","F","42.735004","6.2549014","43.824936",8,"36.480103"
"Gould","Dora","F","40.589706","6.095158","78.301445",8,"34.49455"
"Dubois","Richard","M","35.141747","4.4003224","30.674131",2,"30.741425"
"Holder","Katrina","F","43.915455","3.932393","34.377537",3,"39.983063"
"Davis","Rebecca","F","34.188168","4.3143997","38.49705",4,"29.873768"
"Chafin","Joy","F","32.597046","4.635311","0",9,"27.961735"
"Earley","Garfield","M","34.071247","2.8399563","1.1101525",3,"31.23129"
"Keith","Freda","F","52.52739","5.134579","131.0161",10,"47.39281"
"Williams","Nancy","F","34.624527","6.505885","50.867107",3,"28.11864"
"Lancaster","Ofelia","F","41.00866","4.1852636","75.74936",2,"36.823395"
"Love","Janet","F","43.274387","3.2637784","81.4893",3,"40.01061"
"Savoie","Helen","F","50.487217","5.313227","113.7194",6,"45.17399"
"Sims","James","M","33.977196","6.2569804","0",10,"27.720215"
"Willis","Christopher","M","16.743553","3.4245403","0",2,"13.319013"
"Burkhart","Keith","M","50.196228","3.9985163","73.11188",3,"46.197712"
